Right Shoulder Abduction;Right Shoulder Internal;Right Shoulder Flexion;Right Elbow Pronation;Right Elbow Flexion;Right Wrist Ulnar;Right Wrist Flexion;Right Hip Flexion;Right Knee Flexion;Right Ankle Dorsiflexion;Left Shoulder Abduction;Left Shoulder Internal;Left Shoulder Flexion;Left Elbow Pronation;Left Elbow Flexion;Left Wrist Ulnar;Left Wrist Flexion;Left Hip Flexion;Left Knee Flexion;Left Ankle Dorsiflexion;Right Pelvis X;Right Pelvis Y;Right Pelvis Z;Right Pelvis Q0;Right Pelvis Q1;Right Pelvis Q2;Right Pelvis Q3
0,929063495;48,20383261;46,26075751;38,62106061;117,5923101;2,560307704;0,009163526;69,57447472;88,37960027;2,864876218;-0,264763815;41,20610929;44,70872818;23,7756024;117,6877309;-8,028332814;20,71282365;70,68828856;89,32944024;5,182832402;-0,136704965;-0,232265923;0,325549574;0,726037815;0,073606133;-0,102023658;0,66397397
0,935445681;48,24124692;46,30952467;38,6604951;117,5602423;2,569730862;0,007533212;70,01148169;88,4571811;2,94184341;-0,257798889;41,2242563;44,77410607;23,82544675;117,6601819;-8,016038864;20,72578369;71,12442573;89,40811476;5,264015078;-0,136668696;-0,232015377;0,325472294;0,726294212;0,071195067;-0,099306633;0,664331229
0,943098875;48,28306771;46,36624752;38,70793899;117,5256442;2,579540475;0,004822399;70,48200874;88,53553495;3,029784417;-0,250587999;41,24809776;44,84284811;23,879787;117,6295937;-8,001698751;20,73829002;71,59435337;89,48694513;5,351605681;-0,136626648;-0,231746901;0,325411613;0,726573985;0,068563042;-0,096333808;0,664701587
0,9531663;48,33270889;46,43266774;38,76673242;117,486334;2,590209507;0,001694809;70,99336875;88,61819447;3,13306035;-0,240894851;41,28028102;44,92766694;23,94003395;117,5966824;-7,985796077;20,75092913;72,10543347;89,57010881;5,448824464;-0,136577886;-0,231457798;0,325360384;0,726869076;0,065684626;-0,09307512;0,665086366
0,963388656;48,38942866;46,5113415;38,83219134;117,4435387;2,601533953;-0,003333538;71,54531559;88,70607713;3,251993153;-0,227559682;41,3158052;45,01827173;24,00374036;117,5598651;-7,967682481;20,76431448;72,65725697;89,65782666;5,556939464;-0,13653181;-0,231145687;0,325325096;0,727187925;0,062556257;-0,089522693;0,66547928
0,976497312;48,45342206;46,5974587;38,9042495;117,3970948;2,61454513;-0,00999047;72,14593291;88,79544999;3,37848046;-0,209175533;41,35628445;45,12369204;24,07296733;117,5187218;-7,947324402;20,77786702;73,25761452;89,74820429;5,672058248;-0,136480321;-0,230815395;0,325303223;0,727522322;0,059142168;-0,085627639;0,665876052
0,99370128;48,51854223;46,68798035;38,97938582;117,349059;2,629248132;-0,015544402;72,77785716;88,88179744;3,51106969;-0,185645268;41,39532633;45,24278227;24,14477179;117,4737403;-7,926427337;20,79216452;73,89021389;89,83738173;5,793626833;-0,136424098;-0,230458972;0,325304847;0,727857059;0,055520867;-0,081457265;0,666279996
1,014167861;48,58838019;46,78418754;39,05707353;117,3011629;2,646189518;-0,019889544;73,45826061;88,97205199;3,647373914;-0,160196109;41,44287507;45,3916608;24,22154186;117,42469;-7,903513726;20,80458543;74,57095503;89,92930701;5,920149436;-0,136359543;-0,230075192;0,325329742;0,7281949;0,051613477;-0,076946849;0,666680866
1,038346553;48,66174046;46,8850035;39,13871961;117,2530079;2,662727636;-0,023004404;74,17593223;89,06222988;3,789383475;-0,130422151;41,50117208;45,55474925;24,3021842;117,3700989;-7,878408828;20,8156172;75,2877604;90,01932404;6,052900147;-0,136288973;-0,22966378;0,325384714;0,728529297;0,047444268;-0,072150592;0,667074301
1,068129495;48,74153743;46,99534275;39,22698912;117,2022116;2,681351433;-0,025970317;74,92480437;89,14528315;3,934986684;-0,097072043;41,56727068;45,73229309;24,3903291;117,3096233;-7,852215583;20,82662551;76,03460429;90,10104374;6,188581065;-0,136209637;-0,229219976;0,325478915;0,728844755;0,043023705;-0,067073657;0,667463663
1,102856026;48,82822756;47,11527586;39,3178591;117,149088;2,702298229;-0,03041409;75,70658949;89,22304161;4,087221699;-0,061949016;41,64355656;45,89751532;24,48803611;117,2433138;-7,82456001;20,8385719;76,8149342;90,17886957;6,328921101;-0,136122645;-0,228741587;0,32561737;0,729135279;0,038350521;-0,06172818;0,667837953
1,143373503;48,92355258;47,24394908;39,40711366;117,094254;2,726043797;-0,037139509;76,51054644;89,29631467;4,24726652;-0,026878053;41,72824657;46,04481714;24,59799584;117,1718018;-7,79626;20,85183972;77,61400088;90,25155672;6,477843414;-0,136030035;-0,228216177;0,325810882;0,729406646;0,033484654;-0,056160367;0,668171066
1,188354599;49,02560302;47,3821581;39,48968936;117,0415016;2,751366538;-0,050274648;77,33499551;89,36774927;4,415735083;0,004568691;41,81724385;46,179255;24,70767157;117,1022462;-7,767183739;20,86561186;78,43029336;90,319861;6,637849065;-0,135937774;-0,227639928;0,326059517;0,729643215;0,02845014;-0,050376263;0,668472633
1,237345619;49,12528086;47,53540087;39,56821071;116,9890737;2,778478945;-0,0683777;78,1747404;89,43407185;4,59283046;0,041250322;41,89585308;46,31082602;24,81988825;117,02906;-7,737283168;20,8788031;79,25909675;90,3798787;6,808017416;-0,135862917;-0,227006494;0,326381282;0,729850804;0,023285962;-0,044326799;0,668728532
1,287181889;49,23098651;47,70165783;39,64182855;116,9396266;2,80664814;-0,089697771;79,03778565;89,49134258;4,771742668;0,083495417;41,96867254;46,4652686;24,92872293;116,9573983;-7,705524808;20,89271837;80,11417804;90,43334102;6,979221151;-0,135799983;-0,226323407;0,326779337;0,730015361;0,017935158;-0,037985863;0,668946794
1,342705439;49,34367202;47,88090616;39,71308544;116,8932277;2,837127437;-0,113054196;79,91294001;89,53296827;4,951655799;0,132691968;42,03760935;46,64729931;25,03569149;116,8874091;-7,669769068;20,90548836;80,98495682;90,47746643;7,151121018;-0,135758725;-0,225578658;0,32726702;0,730127286;0,012405259;-0,03140569;0,669125184
1,403443307;49,46356758;48,07371818;39,78593032;116,8456202;2,870663558;-0,135981802;80,78946301;89,55777034;5,135730786;0,191417062;42,10904276;46,85903214;25,13848534;116,8171542;-7,630038655;20,9177438;81,8578943;90,50687186;7,322043909;-0,135712115;-0,224774669;0,327850527;0,730154786;0,006740293;-0,024664748;0,669282892
1,467806797;49,59298527;48,27577135;39,85954256;116,7948964;2,908168462;-0,160284926;81,66102559;89,564645;5,320242389;0,263363978;42,18358875;47,095983;25,23521565;116,7477654;-7,581381934;20,92619671;82,72739935;90,52103059;7,494813718;-0,135652987;-0,223906431;0,328543316;0,730099752;0,000952038;-0,017803578;0,669418793
1,533713388;49,73523755;48,48872837;39,93332427;116,7387033;2,950501845;-0,186532352;82,52535903;89,55756442;5,516784528;0,345490671;42,26590182;47,32815724;25,33004618;116,6761669;-7,528421441;20,93261017;83,58762632;90,51630946;7,677246804;-0,135573982;-0,222959019;0,329359278;0,729963708;-0,004962518;-0,010814561;0,669524359
1,600725589;49,89571076;48,71710368;40,00577235;116,6788893;2,998564297;-0,216469152;83,38542208;89,5313495;5,712316789;0,430474595;42,36184024;47,55483618;25,42827479;116,6026083;-7,471021954;20,93719244;84,44097403;90,49139918;7,871258548;-0,135479206;-0,221936663;0,330301438;0,729778482;-0,011022642;-0,003677654;0,669576928
1,673635893;50,06247328;48,9584382;40,07487732;116,6184391;3,052460134;-0,246632558;84,22449611;89,48117593;5,913076934;0,511012099;42,45949124;47,75432606;25,52689144;116,525281;-7,409242203;20,94133199;85,27011026;90,44135526;8,078166855;-0,135383377;-0,220830264;0,331389527;0,729548294;-0,017132167;0,003555902;0,669565509
1,748349629;50,247822;49,20294345;40,14116157;116,5594522;3,112695158;-0,276627926;85,06527779;89,41386449;6,122676731;0,583200498;42,57550793;47,92329512;25,63001976;116,4483212;-7,342745365;20,94563733;86,0957823;90,37396597;8,302574616;-0,135292677;-0,219646572;0,332616362;0,72925765;-0,023368929;0,010974783;0,669493298
1,826734093;50,43994473;49,44430546;40,19709505;116,5054135;3,178593934;-0,307285088;85,90891204;89,3293097;6,335969029;0,645811658;42,70343541;48,06749996;25,73137509;116,372792;-7,27123187;20,94895211;86,92200947;90,28978097;8,539745743;-0,135208558;-0,218390224;0,333980191;0,728918476;-0,029755028;0,018593858;0,669345297
1,904898528;50,63946986;49,67679222;40,25267093;116,4550575;3,247527857;-0,341014432;86,73274315;89,22476649;6,556395171;0,705436761;42,84887862;48,20102609;25,82895688;116,2984895;-7,192521831;20,94757923;87,73145778;90,18904189;8,785996827;-0,135120367;-0,217051571;0,335487668;0,728508442;-0,036185973;0,026312837;0,66912421
1,980066764;50,84451055;49,90266948;40,31130223;116,4075807;3,318415089;-0,380469932;87,52728169;89,09738399;6,786175129;0,766524878;42,99951521;48,33173186;25,91388687;116,22902;-7,108057828;20,94336454;88,51555348;90,06547617;9,040894385;-0,135036;-0,215617232;0,337160088;0,728027141;-0,042629714;0,034114179;0,668850926
2,050723536;51,05749591;50,12533786;40,37490534;116,3623229;3,389945688;-0,426116621;88,28940039;88,94425574;7,027553237;0,828643124;43,1564284;48,45744751;25,98938234;116,1635118;-7,020352973;20,93554878;89,26836202;89,91387072;9,309886568;-0,13495451;-0,214097118;0,339007795;0,727460948;-0,049086714;0,041994656;0,668531714
2,1136401;51,28325699;50,34257887;40,44804107;116,3149318;3,458898187;-0,475407856;88,99509223;88,75952285;7,27363335;0,88526921;43,32029869;48,58019742;26,05626026;116,1015722;-6,932221154;20,92499738;89,96498994;89,72914516;9,591882189;-0,134867059;-0,212468737;0,341059531;0,726804418;-0,055469161;0,049817904;0,668165568
2,172517204;51,51429947;50,56271676;40,52778779;116,2675068;3,523385131;-0,525886509;89,64209583;88,5397779;7,521682671;0,938704;43,48335814;48,70372804;26,11741195;116,0450202;-6,847787477;20,91343281;90,60237123;89,50992096;9,886547134;-0,1347741;-0,210746213;0,343312175;0,726027038;-0,061775564;0,057557531;0,667792826
2,224245581;51,75748686;50,77993683;40,62117387;116,2170017;3,583735395;-0,573726536;90,23018142;88,28923493;7,777712161;0,979428453;43,65613302;48,82588175;26,182443;115,9929057;-6,771483601;20,90555814;91,18138531;89,26003057;10,19422254;-0,13466887;-0,208920509;0,345759185;0,725175863;-0,067971148;0,065184071;0,667367915
2,271098805;52,01052729;51,00592431;40,71969635;116,1662721;3,64173841;-0,623539134;90,73456974;87,99863176;8,050669095;1,011976178;43,82502175;48,9495797;26,2486383;115,9481643;-6,701405157;20,90109581;91,67776064;88,96738524;10,51066544;-0,134541306;-0,206984385;0,348437711;0,724252658;-0,074012211;0,072577785;0,666913221
2,312535278;52,26566905;51,22947759;40,81269089;116,1146449;3,700221775;-0,676474151;91,1497525;87,67132212;8,345140256;1,036532078;43,98890494;49,06751404;26,31786238;115,9052869;-6,638159911;20,90061699;92,08832806;88,64025658;10,84220516;-0,134403693;-0,204941715;0,351315136;0,723285501;-0,079833325;0,079678087;0,666435736
2,344447618;52,51339704;51,44290442;40,90556302;116,0622752;3,756620156;-0,730921539;91,45819733;87,30753735;8,656439546;1,052473097;44,14969128;49,18361579;26,39899644;115,8581157;-6,583730658;20,90282546;92,38756105;88,26637665;11,18362692;-0,134251929;-0,20276465;0,35443542;0,72228592;-0,08535373;0,086412226;0,665941714
2,366528152;52,74608976;51,63689571;40,99542526;116,0142668;3,806847784;-0,785250484;91,65145121;86,91614452;8,990329929;1,063273568;44,30494273;49,2886909;26,49059468;115,81443;-6,5374658;20,9068565;92,5685664;87,85451538;11,52486387;-0,134079495;-0,200453918;0,357793701;0,721271499;-0,090484121;0,092696143;0,665454323
2,381053143;52,96895331;51,80287055;41,09715032;115,9689218;3,84889005;-0,836364711;91,73590408;86,50273913;9,348711772;1,074386106;44,45717266;49,38142777;26,59274416;115,7717283;-6,499383177;20,91426257;92,63582735;87,4048023;11,86060089;-0,13388465;-0,198016538;0,361377238;0,720258786;-0,095222373;0,098557095;0,664982208
2,388060205;53,1748643;51,95082822;41,20641647;115,9258973;3,882473325;-0,87879394;91,70588396;86,06305767;9,718862216;1,087624149;44,59442935;49,46216174;26,68926035;115,7362377;-6,468132813;20,9226371;92,58957556;86,91828811;12,20205672;-0,133663668;-0,195418877;0,365193379;0,719242958;-0,099576585;0,103976163;0,664549842
2,384213541;53,3540046;52,07382883;41,30935314;115,8887294;3,909795961;-0,910260792;91,56020878;85,59596224;10,10080195;1,095592963;44,71986387;49,52820154;26,77071745;115,7079458;-6,444746123;20,93362417;92,42798827;86,40113089;12,5601628;-0,133401897;-0,192681251;0,36922266;0,718330317;-0,103494197;0,108900535;0,664083431
2,375412034;53,49433566;52,18355486;41,39321558;115,8596797;3,93264999;-0,935147427;91,30208025;85,09554997;10,49746862;1,099997388;44,82433337;49,5799092;26,83231768;115,6918236;-6,427264514;20,94130204;92,15585745;85,85111443;12,92848601;-0,133094606;-0,189822566;0,373444317;0,717506349;-0,10699875;0,113333428;0,663613829
2,363988647;53,58741128;52,26584979;41,44870944;115,8441098;3,952179421;-0,952764218;90,93146863;84,56656361;10,91067599;1,099583552;44,90628608;49,60866906;26,87074732;115,6907121;-6,414720908;20,9440031;91,77497882;85,27352786;13,29558755;-0,132745138;-0,186839976;0,377851721;0,716752256;-0,110070188;0,117236696;0,663179088
2,353322469;53,62628037;52,31666757;41,47375824;115,8450766;3,967211747;-0,960842386;90,45596011;84,00724494;11,3266124;1,094936553;44,9575712;49,61381789;26,89365962;115,6982076;-6,408915531;20,94668208;91,28947994;84,6686756;13,65273688;-0,132374164;-0,183747195;0,382407021;0,71605933;-0,112693176;0,120630745;0,662809823
2,341761932;53,62125697;52,32623231;41,4799361;115,860249;3,976889528;-0,960931035;89,87724011;83,41261253;11,72973431;1,085940086;44,9786478;49,5978784;26,89846676;115,7151459;-6,409431068;20,9525838;90,70021461;84,04088765;13,99919628;-0,1319706;-0,180539258;0,387082202;0,715425836;-0,114873767;0,123510371;0,662528185
2,328236685;53,58019954;52,29654944;41,47602836;115,8843981;3,980400093;-0,955627329;89,1969136;82,78095732;12,11866135;1,074068156;44,96997379;49,55711485;26,88269444;115,7412342;-6,421517243;20,96541704;90,00898626;83,38432549;14,34162581;-0,131518535;-0,177231318;0,391862262;0,7148525;-0,116644383;0,125901257;0,662340581
2,313174867;53,51283668;52,22927465;41,46718278;115,9131474;3,977582695;-0,948242713;88,42685698;82,11759601;12,49814284;1,062278543;44,92826064;49,49754216;26,84145753;115,7792094;-6,445231217;20,98455144;89,22903629;82,70164802;14,68198962;-0,131040418;-0,173843165;0,396726762;0,714329967;-0,118049538;0,127840922;0,66225752
2,294009552;53,43510018;52,13021927;41,44910074;115,9454911;3,969370057;-0,93895719;87,55675758;81,42353062;12,87377887;1,048242899;44,86647974;49,42248972;26,78691284;115,823417;-6,478254954;21,00780625;88,35003814;81,9831957;15,01578834;-0,130530587;-0,170352261;0,401678681;0,713914246;-0,119093457;0,129334193;0,662213781
2,271106703;53,33837162;52,00499948;41,41699337;115,9835517;3,954681234;-0,926061206;86,59430888;80,69825521;13,2413282;1,031921776;44,79119223;49,33123518;26,72812903;115,8699083;-6,517140532;21,03064883;87,38160144;81,22715775;15,33546401;-0,130005229;-0,166765472;0,406706398;0,71360263;-0,119779502;0,130410921;0,662221952
2,243821358;53,22539708;51,85374112;41,37426788;116,0275799;3,932877128;-0,910390086;85,54700637;79,93398369;13,59769782;1,013660758;44,71074363;49,22468235;26,66516004;115,919835;-6,555169229;21,04688209;86,32900842;80,42798554;15,64206714;-0,129455289;-0,163089352;0,411809274;0,713378256;-0,120147259;0,131097971;0,662289782
2,214144934;53,10036799;51,68538052;41,32117139;116,0732442;3,90547194;-0,889681693;84,4183061;79,12775518;13,94162444;0,994214155;44,6286275;49,10700968;26,60186626;115,967602;-6,593214791;21,05951813;85,19748792;79,58874912;15,93810171;-0,128887896;-0,159338314;0,416973306;0,713242495;-0,12021523;0,131414124;0,662403654
2,183166525;52,96789618;51,50310805;41,2637987;116,1198835;3,873128908;-0,865090485;83,20509869;78,27422007;14,26834175;0,973687126;44,54708026;48,97846864;26,53987194;116,01344;-6,632306427;21,071761;83,98469966;78,7091128;16,2211068;-0,128301359;-0,155517173;0,422207011;0,713182405;-0,119998019;0,131377392;0,662576025
2,152666435;52,83282594;51,31240137;41,20848855;116,1680493;3,838729199;-0,840127981;81,91406696;77,37050011;14,57116933;0,952667339;44,47218966;48,84418214;26,48269445;116,0577556;-6,671467511;21,08362817;82,69610601;77,78476645;16,48185177;-0,127700881;-0,151654923;0,427503687;0,713189547;-0,119504451;0,131004301;0,662818281
2,122289887;52,69521491;51,1164527;41,15496282;116,218754;3,80351433;-0,814247736;80,55906193;76,41833438;14,8451369;0,930751312;44,40082335;48,71133189;26,42655923;116,1037215;-6,709084081;21,09452781;81,3454315;76,81855585;16,71742706;-0,127087811;-0,147775231;0,432835431;0,713264342;-0,118746989;0,130313065;0,663127367
2,091121272;52,55922851;50,90933364;41,10005763;116,271988;3,767144851;-0,787875058;79,12461255;75,40405337;15,08157782;0,906817228;44,33195694;48,57153899;26,37087877;116,1541416;-6,745707902;21,10077102;79,91515515;75,7998138;16,91719308;-0,126455048;-0,143834606;0,438205407;0,713400655;-0,117744599;0,129296767;0,663495711
2,059726071;52,42514976;50,6969024;41,04208165;116,3268083;3,730062042;-0,762642927;77,62203226;74,3329334;15,28472623;0,883136699;44,26491795;48,42951577;26,31429056;116,2074403;-6,782001964;21,10270396;78,41333448;74,73169642;17,09125943;-0,12580031;-0,139842909;0,443601083;0,713596186;-0,116487441;0,127950863;0,663923612
2,027719911;52,29617485;50,48109692;40,98655978;116,3806011;3,691685368;-0,737153045;76,05108388;73,20744188;15,46183888;0,860092398;44,1984856;48,28701696;26,25341447;116,2659073;-6,81730659;21,09909392;76,84491332;73,6108048;17,24067;-0,125124161;-0,135803106;0,44901603;0,713845389;-0,114983263;0,126290472;0,664393372
1,995882652;52,17283572;50,26711183;40,93317479;116,4351273;3,653529738;-0,712506744;74,41947635;72,04084757;15,62591816;0,83954509;44,13803569;48,14642996;26,19212941;116,3275336;-6,850935626;21,09045734;75,2235477;72,43729826;17,35948545;-0,124438413;-0,131741171;0,454438401;0,714182851;-0,113258797;0,124360809;0,664848809
1,964820775;52,04669519;50,05720746;40,87745923;116,4935885;3,61613222;-0,689814409;72,73353091;70,83180509;15,7757383;0,822462484;44,08096931;48,00725958;26,12930144;116,391364;-6,881507599;21,07845228;73,55626351;71,20828058;17,44408533;-0,123743144;-0,127661729;0,459859467;0,714603092;-0,111346843;0,122196683;0,665276656
1,934109494;51,91329567;49,85409666;40,81421062;116,5547671;3,578527226;-0,664720954;71,0054235;69,5798155;15,9033529;0,808176518;44,02423859;47,88117061;26,0649731;116,4554313;-6,911748893;21,06635961;71,84904324;69,93621693;17,49960837;-0,123037013;-0,123584674;0,465255701;0,71507012;-0,109251839;0,119813261;0,665709765
1,903555994;51,77043768;49,65486076;40,73959804;116,6204478;3,539109169;-0,63497399;69,23506368;68,27836457;15,9998625;0,795245688;43,96609853;47,76094543;25,99634626;116,5213975;-6,940406953;21,05342888;70,09738655;68,62865892;17,52828052;-0,122324251;-0,119502003;0,470622634;0,715554051;-0,106962754;0,117213248;0,666180964
1,871071014;51,62870519;49,45918724;40,65880824;116,6864508;3,49863599;-0,60296818;67,420846;66,93177404;16,06469669;0,782537073;43,90332777;47,63896467;25,92014966;116,587983;-6,967826412;21,04062073;68,29554324;67,28612707;17,52983931;-0,121609376;-0,11540775;0,475957661;0,716051733;-0,104494417;0,114412211;0,666686782
1,838051653;51,4838677;49,2687966;40,56695567;116,7556518;3,458491185;-0,567631784;65,57152154;65,5499522;16,1059253;0,771014923;43,83639489;47,52211869;25,83129926;116,6563436;-6,992182967;21,02723603;66,45741608;65,90572433;17,50714613;-0,120891142;-0,111308691;0,481249392;0,716570836;-0,101855981;0,111404037;0,667201332
1,804056816;51,3397006;49,08071121;40,47129463;116,8272567;3,418223847;-0,531564925;63,68339071;64,13473583;16,12890574;0,759449012;43,76232303;47,40313504;25,73496436;116,7269064;-7,014446667;21,01193243;64,58489583;64,48382774;17,45647525;-0,120176712;-0,107182643;0,486493316;0,7171261;-0,099059016;0,108210477;0,667690544
1,77234663;51,19671212;48,89581211;40,37102178;116,9026685;3,376214595;-0,497520037;61,75588212;62,68291012;16,12644984;0,748210246;43,68252316;47,28141179;25,63933632;116,7980784;-7,035722606;20,99490005;62,67754675;63,02274915;17,37398255;-0,119467381;-0,103011935;0,491673312;0,71770401;-0,096105439;0,104835754;0,668162917
1,745334233;51,05755221;48,71856216;40,2664567;116,9792948;3,333455115;-0,464442355;59,79784185;61,19778535;16,09648527;0,736905645;43,59876482;47,15686818;25,54468847;116,8674176;-7,058738512;20,98082428;60,73942295;61,53274709;17,27402534;-0,118757888;-0,098804437;0,496774022;0,718289776;-0,092992538;0,101279494;0,668639572
1,722344;50,92296972;48,54963399;40,15819556;117,057261;3,291220894;-0,431801984;57,8159823;59,68012674;16,03363497;0,726337337;43,51012665;47,03267516;25,44923957;116,9357747;-7,082689059;20,96963666;58,7728011;60,01872642;17,15729448;-0,118054913;-0,094572281;0,501787769;0,718881988;-0,089717879;0,097549093;0,669117682
1,703625114;50,79008171;48,38530011;40,04362352;117,1359221;3,251645535;-0,399624734;55,82299384;58,1407074;15,94784247;0,716856448;43,42034833;46,90185834;25,3544933;117,0005011;-7,107574679;20,96179479;56,78865854;58,48913799;17,03012973;-0,11736703;-0,090338272;0,50669501;0,71948868;-0,086311737;0,093688571;0,669575769
1,685461492;50,66163761;48,22659617;39,92237186;117,2132991;3,214144126;-0,367591541;53,81207814;56,58187995;15,84585908;0,708990392;43,32897126;46,7639504;25,25915311;117,0629118;-7,131514201;20,95436264;54,78003904;56,94063232;16,88607185;-0,116678722;-0,08612584;0,511501274;0,720089807;-0,082773292;0,089702936;0,670026889
1,667433458;50,53643721;48,06805992;39,79397448;117,2901059;3,178272952;-0,33880198;51,77917321;55,0074465;15,72225173;0,704635974;43,23557238;46,61823971;25,16056335;117,1284228;-7,154998125;20,94440661;52,74625009;55,3742218;16,717925;-0,11601769;-0,081918469;0,516203922;0,720672433;-0,07911396;0,085591248;0,670470883
1,647207719;50,41078464;47,90962042;39,66093261;117,3655944;3,144459033;-0,312958624;49,73854496;53,42048517;15,57645733;0,701193681;43,14065083;46,45915966;25,05905002;117,1973634;-7,179617889;20,93335338;50,70112239;53,79571111;16,52488281;-0,115369196;-0,077722135;0,52078478;0,721256665;-0,075350804;0,081383205;0,670882588
1,624080689;50,28867304;47,75525837;39,52896993;117,4388812;3,112157191;-0,289213548;47,69384917;51,8211474;15,4049558;0,69617024;43,04742892;46,29741946;24,95655689;117,2669144;-7,205939276;20,92324884;48,64796105;52,20535518;16,30863597;-0,114722248;-0,073508219;0,525238895;0,721837131;-0,071473658;0,077065846;0,671268591
1,600543355;50,16630203;47,60234693;39,39696198;117,5125654;3,079826042;-0,264066569;45,64668342;50,21107815;15,20438412;0,69186045;42,94923044;46,13171859;24,84475653;117,3399844;-7,234313917;20,91641719;46,58914123;50,60482931;16,07542526;-0,11407787;-0,069274933;0,529549089;0,72240568;-0,067487691;0,072624109;0,671630538
1,577815677;50,0456076;47,45093609;39,26527087;117,5853218;3,046785292;-0,237328042;43,6013584;48,59943665;14,98201415;0,686036379;42,84649853;45,96771899;24,72516705;117,4138699;-7,263585171;20,91071157;44,53385124;49,00285022;15,82814067;-0,113445651;-0,065041589;0,533720483;0,72295421;-0,063431264;0,06809758;0,671965667
1,556959136;49,92189069;47,3004519;39,12687976;117,6587016;3,013500411;-0,206889596;41,56178813;46,99467709;14,74931981;0,678882929;42,7384722;45,80855918;24,59855101;117,4877883;-7,294257107;20,9059533;42,48875619;47,40476026;15,56627117;-0,112830838;-0,060840031;0,537752687;0,723489021;-0,059336062;0,063516658;0,672254015
