Right Shoulder Abduction;Right Shoulder Internal;Right Shoulder Flexion;Right Elbow Pronation;Right Elbow Flexion;Right Wrist Ulnar;Right Wrist Flexion;Right Hip Flexion;Right Knee Flexion;Right Ankle Dorsiflexion;Left Shoulder Abduction;Left Shoulder Internal;Left Shoulder Flexion;Left Elbow Pronation;Left Elbow Flexion;Left Wrist Ulnar;Left Wrist Flexion;Left Hip Flexion;Left Knee Flexion;Left Ankle Dorsiflexion;Right Pelvis X;Right Pelvis Y;Right Pelvis Z;Right Pelvis Q0;Right Pelvis Q1;Right Pelvis Q2;Right Pelvis Q3
3,329991712;53,38535066;78,39116336;118,1200413;-6,465984468;-1,566324678;6,393736433;56,36895615;77,29346771;-2,977898974;-0,236746223;47,59994127;74,05516915;108,4437232;-4,808598107;-6,324159533;5,094641348;57,54451459;80,23041408;0,666754537;-0,107088775;-0,252273378;0,355804786;0,695390088;0,117038795;-0,14950966;0,67942685
3,305133678;53,38646912;78,3963939;118,1273633;-6,476877998;-1,572133646;6,394771942;56,33860294;77,27539348;-2,98899745;-0,247348399;47,61200634;74,05277825;108,4494684;-4,809281643;-6,340017181;5,084261413;57,51111676;80,21538866;0,662733494;-0,107259483;-0,252507972;0,355816693;0,695328078;0,117141788;-0,149683799;0,679439864
3,302458474;53,38843385;78,39354048;118,1272934;-6,47737212;-1,57037387;6,394710198;56,32534485;77,27135038;-2,989038434;-0,24310469;47,61624454;74,04874688;108,4477378;-4,814794334;-6,343996434;5,09017517;57,4975938;80,21135753;0,663167689;-0,107318992;-0,252664102;0,355812128;0,695320853;0,117189247;-0,149741283;0,679434992
3,302019204;53,39325065;78,38697994;118,1183334;-6,474598154;-1,57005209;6,393684329;56,31751452;77,2697249;-2,988130439;-0,238992627;47,62007742;74,03800715;108,4468655;-4,81837124;-6,345634607;5,095466486;57,48987006;80,20941756;0,664172146;-0,10740299;-0,252770223;0,355795082;0,695318585;0,117217065;-0,149768986;0,679429572
3,294894982;53,39497865;78,38655916;118,1167607;-6,466009551;-1,568882939;6,393033581;56,3023415;77,26533219;-2,98733263;-0,241728187;47,61338261;74,02393886;108,4555832;-4,812890837;-6,348811289;5,097106343;57,47120988;80,20141265;0,663986865;-0,107458708;-0,252826909;0,355777493;0,695328005;0,117283608;-0,149819378;0,679408593
3,477144745;53,37244469;78,48494785;118,3057431;-6,160118296;-1,484517264;6,38875804;56,35742247;77,39125135;-2,961268403;-0,370361657;47,65021771;74,08787004;108,4450627;-4,807951878;-6,491945801;4,948167506;57,49965891;80,34296386;0,754568974;-0,107189697;-0,252968946;0,35546643;0,693608676;0,118348009;-0,150087192;0,680500549
3,529110897;53,36092323;78,50494245;118,3665477;-6,085947124;-1,482011984;6,383827615;56,36755265;77,42381119;-2,957537078;-0,401813351;47,65947215;74,09855595;108,4431573;-4,801761822;-6,511495505;4,930715273;57,50235252;80,37737393;0,766943439;-0,106791826;-0,252991038;0,355139634;0,693167538;0,11863326;-0,150165172;0,680773263
3,54029966;53,35676109;78,49795748;118,3797143;-6,072794128;-1,476710676;6,377821798;56,34433988;77,41777685;-2,958255232;-0,400302565;47,65902665;74,09532786;108,4475614;-4,795096497;-6,508868583;4,928034171;57,47663492;80,3703889;0,765271024;-0,106589758;-0,253041066;0,354908804;0,693127037;0,118763678;-0,150263558;0,680782201
3,536641735;53,35800071;78,4968767;118,3717;-6,070202679;-1,475616707;6,375136074;56,33935059;77,41695587;-2,957408113;-0,395287145;47,6575781;74,09504518;108,4521594;-4,796817858;-6,506924147;4,924376304;57,47116172;80,36877771;0,765977531;-0,106454284;-0,253035996;0,354737979;0,693124499;0,118783448;-0,150281284;0,680780091
3,530446271;53,35912794;78,50056187;118,3566502;-6,071588931;-1,476475857;6,376215027;56,33331722;77,41609078;-2,95610045;-0,392228302;47,6542507;74,09511452;108,457705;-4,80271285;-6,509260257;4,926128431;57,4647573;80,3666855;0,765486331;-0,106404347;-0,253031219;0,354620805;0,693123039;0,118801469;-0,150302046;0,680776852
3,517400019;53,42330806;78,61618436;118,3155492;-6,132430509;-1,629961689;6,380509905;56,46770105;77,50790602;-2,97445165;-0,183297724;47,58697687;74,22538633;108,5540789;-4,631680657;-6,543821529;4,892236396;57,59195865;80,52095767;0,833824503;-0,106733943;-0,253132475;0,354354215;0,693684913;0,118403513;-0,150316969;0,680437713
3,5085763;53,4552902;78,67088564;118,3026867;-6,158613583;-1,685622127;6,385041744;56,54259059;77,55842547;-2,982775074;-0,071381058;47,55662803;74,29370325;108,6098665;-4,550321938;-6,56220992;4,87344931;57,66437697;80,60027575;0,868406425;-0,107070361;-0,25325213;0,354046923;0,693984439;0,118172103;-0,150305601;0,680258025
3,509827862;53,45087611;78,66683042;118,3100497;-6,152789819;-1,681799771;6,38349951;56,53456246;77,55767573;-2,98289007;-0,059403406;47,56172569;74,29948373;108,618701;-4,54457412;-6,563243235;4,874438983;57,65572941;80,59948298;0,868924218;-0,107347784;-0,25332649;0,353840742;0,693997099;0,118217756;-0,150347498;0,680244368
3,511986483;53,44092537;78,66076834;118,309753;-6,147684942;-1,676466109;6,373713049;56,51411182;77,55045578;-2,983008474;-0,061587054;47,57072693;74,29634937;108,6216106;-4,539590151;-6,561495556;4,877954303;57,6344771;80,59211192;0,867467247;-0,107452373;-0,253358132;0,353717815;0,693981162;0,118316435;-0,150429217;0,680238112
3,513617841;53,44072342;78,65736986;118,3044865;-6,147655942;-1,673454073;6,366556966;56,50913932;77,54927679;-2,981883284;-0,061814467;47,57259757;74,29150245;108,6340221;-4,532988774;-6,562814131;4,880381953;57,62970596;80,5905439;0,868650465;-0,107532779;-0,253367208;0,353642594;0,693983371;0,118328763;-0,150445339;0,680233078
3,514519194;53,46277572;78,70709183;118,2925604;-6,189895247;-1,623938161;6,368532254;56,65673802;77,64615658;-2,992209735;-0,244748144;47,62470916;74,32373912;108,5993014;-4,63357706;-6,493586225;4,959022163;57,77927994;80,69966383;0,870606495;-0,107415395;-0,253360932;0,353391533;0,693810779;0,118099799;-0,150245343;0,680452364
3,515496617;53,48233581;78,75334135;118,2868412;-6,226918507;-1,580996903;6,379546737;56,79007911;77,73784591;-3,001689936;-0,413483903;47,66863998;74,35792227;108,5699528;-4,723593223;-6,430387449;5,024173659;57,91355073;80,80141572;0,87322651;-0,107234465;-0,253426985;0,352991599;0,693634145;0,117926167;-0,150092761;0,680664753
3,517047283;53,48048968;78,75525588;118,2823971;-6,228147943;-1,582354278;6,386608548;56,7972942;77,74508175;-3,000704919;-0,419788566;47,66966478;74,36307803;108,5722641;-4,727891762;-6,428592417;5,024468964;57,92066384;80,80861002;0,87418903;-0,107078535;-0,25344916;0,352715001;0,693623405;0,11791932;-0,150089937;0,680677347
3,516877924;53,47277353;78,75244219;118,2732277;-6,227086889;-1,57825491;6,387107587;56,77892257;77,73925486;-3,000438999;-0,419606;47,66926043;74,36391887;108,5591768;-4,727865271;-6,428778826;5,027744488;57,90036393;80,80120404;0,873811656;-0,106994638;-0,253480606;0,352542371;0,69361885;0,118012114;-0,150166765;0,680671541
3,518139699;53,47476173;78,74676287;118,2672442;-6,226913025;-1,576417806;6,388124639;56,76479757;77,73401314;-2,99995086;-0,418425758;47,67504444;74,36661507;108,5520338;-4,727019422;-6,425692758;5,028424538;57,88578801;80,79660057;0,87281367;-0,106936257;-0,253473229;0,352446644;0,693608471;0,118083544;-0,150224607;0,68066124
3,520693238;53,48764506;78,76280784;118,2665859;-6,213093693;-1,584087467;6,386223954;56,8624379;77,79077384;-2,999948127;-0,424079205;47,68467775;74,38617318;108,5569058;-4,726683216;-6,426868921;5,027795044;57,98654312;80,86010272;0,881641953;-0,106856759;-0,25349527;0,352279006;0,693469804;0,117827657;-0,150035943;0,680843611
3,524096451;53,49662633;78,79411969;118,2745697;-6,185747085;-1,592979714;6,385941917;57,0329515;77,88978928;-3,001986574;-0,442283616;47,69300794;74,41576195;108,5663214;-4,728592783;-6,431259669;5,026942241;58,16044007;80,96917988;0,893979277;-0,106704731;-0,253537489;0,351943151;0,693225936;0,117399145;-0,149708479;0,681166968
3,530160858;53,492395;78,79257856;118,2848732;-6,16568451;-1,590051295;6,390183771;57,03241253;77,89266549;-3,002936764;-0,441487713;47,68963401;74,4151918;108,5740157;-4,729700226;-6,435478688;5,032506403;58,15951924;80,97272496;0,893152055;-0,106610644;-0,253556884;0,351723535;0,693201375;0,11742628;-0,149727586;0,68118466
3,534641852;53,49213759;78,78979983;118,2938745;-6,155653738;-1,589212871;6,393103003;57,0259296;77,88941528;-3,003460857;-0,437174151;47,68838103;74,4126251;108,5724432;-4,736273444;-6,443434828;5,039621938;58,15316998;80,97010574;0,893903533;-0,106562665;-0,253562275;0,351588154;0,693204203;0,117447679;-0,149746444;0,681178525
3,530924631;53,49843792;78,78686618;118,2888835;-6,156141206;-1,590407145;6,395182632;57,01064924;77,88322534;-3,003811581;-0,434153466;47,68716624;74,4111608;108,5737277;-4,742269;-6,448219866;5,043044308;58,13661018;80,96372937;0,894308354;-0,106546377;-0,253559424;0,351521478;0,693201633;0,117519764;-0,149802017;0,681174672
3,518980258;53,50809755;78,78961318;118,2714563;-6,165017301;-1,588928854;6,392115276;57,04632636;77,90275573;-3,000614318;-0,437823912;47,68963889;74,41109784;108,5822669;-4,742463084;-6,449851265;5,039742237;58,17473576;80,98694998;0,895886875;-0,106535902;-0,253556837;0,351452206;0,693143982;0,117408495;-0,149738837;0,681246828
3,50077272;53,51446489;78,80746101;118,2653632;-6,177076753;-1,58097955;6,386993024;57,21639399;77,99257231;-2,989764781;-0,445128637;47,69352289;74,42684554;108,5921154;-4,725465441;-6,454460877;5,032019882;58,35187293;81,08675692;0,904943116;-0,106465;-0,253564962;0,351214741;0,69293507;0,116859671;-0,149353276;0,681556682
3,50560787;53,50670806;78,81383467;118,2810314;-6,174656215;-1,578124881;6,384981764;57,21846338;77,99661958;-2,988444872;-0,450387178;47,68459236;74,42888842;108,5974458;-4,71621807;-6,454124955;5,034285896;58,35281771;81,09014043;0,905716707;-0,106408985;-0,253562784;0,35106301;0,692916003;0,116874149;-0,149363135;0,681581027
3,509910059;53,4962076;78,82522167;118,3008914;-6,172485554;-1,576630074;6,387744207;57,20479658;77,99112493;-2,987941836;-0,451574819;47,67837498;74,42775199;108,6132633;-4,70849712;-6,4570135;5,037919384;58,34237139;81,08836864;0,904958991;-0,106380532;-0,253553069;0,350975121;0,692909205;0,1169161;-0,149410937;0,681579273
3,51504298;53,49400125;78,83063905;118,30448;-6,172271305;-1,578624009;6,393968901;57,18957066;77,98560039;-2,987452385;-0,448973648;47,68227511;74,42236198;108,6307863;-4,702342059;-6,458277529;5,040510322;58,32898517;81,08471901;0,906277741;-0,106371963;-0,253538788;0,350932915;0,692904868;0,116973698;-0,149468564;0,681575899
3,521015207;53,49949122;78,83130772;118,2996961;-6,166707252;-1,579085594;6,395148344;57,18363909;77,98486521;-2,987499315;-0,445590269;47,69349168;74,41758341;108,6383389;-4,697827956;-6,455807092;5,039404626;58,32255261;81,08554953;0,908085126;-0,10636264;-0,253526307;0,350914405;0,692875567;0,117027984;-0,149502057;0,681601296
3,603934488;53,49816753;78,85057645;118,3401827;-6,081672461;-1,57527054;6,38779617;57,31886783;78,05309988;-2,9813242;-0,40778658;47,69228655;74,43317608;108,6743261;-4,634580985;-6,465869892;5,026976624;58,46135373;81,16299012;0,914280325;-0,106309383;-0,253519461;0,350757019;0,69274449;0,116579688;-0,149203073;0,681810878
3,61404404;53,50482581;78,85257757;118,3581314;-6,070059208;-1,57589754;6,38546343;57,32673227;78,05776617;-2,980773166;-0,400494035;47,68567096;74,43737502;108,6936886;-4,628057904;-6,468421313;5,028488584;58,46917925;81,16760419;0,913917329;-0,106282564;-0,253521951;0,350655936;0,692734826;0,116552076;-0,149189257;0,681825878
3,618771504;53,51506509;78,84927948;118,3638347;-6,062423171;-1,574837535;6,38836683;57,31561596;78,0546127;-2,9795736;-0,402059304;47,67832063;74,43783808;108,7228127;-4,626201522;-6,474920634;5,033543555;58,45572654;81,16136233;0,912117509;-0,106266227;-0,253518954;0,350601652;0,69272901;0,116608379;-0,149227124;0,681828779
3,623271515;53,52273385;78,84491556;118,3568327;-6,052922428;-1,572600053;6,389563257;57,29814891;78,04815975;-2,979961677;-0,398346187;47,6746071;74,43880404;108,7515707;-4,627026584;-6,480385563;5,036328567;58,43965768;81,15545831;0,91089413;-0,106266898;-0,253514628;0,350581841;0,692717773;0,116676043;-0,14928912;0,681823549
3,623095637;53,52711797;78,84842259;118,3626425;-6,041426263;-1,57191303;6,388851868;57,28541171;78,04289808;-2,980047762;-0,391991638;47,67350308;74,44222403;108,7752346;-4,623370448;-6,482760958;5,038064867;58,42576202;81,14941988;0,910966301;-0,106275371;-0,253511509;0,350584871;0,692718109;0,11672638;-0,149341353;0,681814888
3,609038139;53,53855927;78,8638204;118,3877376;-6,035822777;-1,566857928;6,389309355;57,37151238;78,08626608;-2,981376837;-0,345687793;47,6645985;74,45859676;108,8138824;-4,584785173;-6,476947668;5,046467507;58,51227153;81,19663984;0,91575752;-0,106245824;-0,253528172;0,350491691;0,692601158;0,11649497;-0,14916609;0,681971931
3,610001814;53,54391478;78,86565235;118,4042037;-6,028136598;-1,569428976;6,391349313;57,37136076;78,08631233;-2,982089653;-0,337852084;47,66850999;74,45544906;108,8377917;-4,578026735;-6,475005376;5,049530972;58,51165374;81,19750098;0,915382838;-0,106241046;-0,253548502;0,350427179;0,692592196;0,116500013;-0,149193944;0,681968701
3,609688997;53,54742212;78,86754154;118,3969658;-6,024516739;-1,569576157;6,389863472;57,36477231;78,08508426;-2,981909675;-0,335763413;47,67385356;74,45900721;108,8547425;-4,575744743;-6,472795271;5,050019137;58,50232262;81,19316144;0,914367974;-0,106234505;-0,253559314;0,350393045;0,692590567;0,116536825;-0,149226512;0,681963405
3,606994502;53,54525315;78,87023642;118,3901043;-6,023576806;-1,571738219;6,387364621;57,35517072;78,08285886;-2,981794306;-0,334924924;47,67819725;74,46387646;108,8583009;-4,577674699;-6,470545206;5,04847692;58,48922599;81,18646671;0,912493729;-0,106233869;-0,253567993;0,350382193;0,692587177;0,116589399;-0,149265123;0,681959704
3,603486196;53,54026969;78,87563261;118,3970388;-6,020488641;-1,569552912;6,386533436;57,33345484;78,0740607;-2,982695603;-0,333047019;47,67376377;74,47415836;108,8493231;-4,583092322;-6,469837187;5,044746775;58,46823128;81,17823245;0,910581386;-0,106237207;-0,253570401;0,350393769;0,692576254;0,116668561;-0,149350317;0,681950294
3,555624339;53,55172621;78,87957132;118,393609;-6,043984901;-1,561703805;6,385690478;57,37786438;78,09641155;-2,984545344;-0,317186098;47,66253711;74,48095138;108,8439749;-4,587861548;-6,466180212;5,046725523;58,51332249;81,20366361;0,913914764;-0,106247069;-0,253594805;0,350347203;0,692532947;0,116580762;-0,149279064;0,682009096
3,546484654;53,55960921;78,87818038;118,390153;-6,039330256;-1,558339322;6,386820112;57,38125495;78,09921737;-2,986478157;-0,311239818;47,65551598;74,48493744;108,8483321;-4,597014124;-6,467767953;5,049675604;58,51574248;81,2069835;0,913816936;-0,1062571;-0,253619762;0,350304647;0,692514586;0,116597166;-0,14929079;0,682026528
3,547349119;53,56635633;78,87896659;118,3820679;-6,033807717;-1,557400622;6,385965127;57,37226099;78,09439945;-2,986884212;-0,315059433;47,65810272;74,48889431;108,8511672;-4,605472915;-6,470066159;5,0548236;58,50789936;81,20400848;0,913559629;-0,106259371;-0,253635348;0,350283462;0,692498526;0,116630094;-0,149327935;0,682024746
3,546393996;53,56546613;78,87902135;118,3885589;-6,029691019;-1,560485255;6,381241517;57,36212319;78,09128477;-2,987395578;-0,320232788;47,66689692;74,49255195;108,8436933;-4,60617965;-6,471901448;5,055009098;58,4951679;81,19817656;0,91213972;-0,106262868;-0,253641172;0,350279692;0,692491206;0,11668046;-0,149366046;0,682026345
3,544789303;53,55269869;78,88266565;118,4043003;-6,027052853;-1,560001498;6,37667736;57,35125306;78,08718855;-2,988015887;-0,31709173;47,67537832;74,49656779;108,8293712;-4,60482496;-6,47338854;5,054570458;58,48271019;81,19286559;0,911416654;-0,106263267;-0,253642333;0,350288005;0,692484157;0,116728704;-0,1494068;0,682027019
3,578151061;53,54151088;78,8863073;118,4300366;-5,99070178;-1,558183525;6,378394535;57,36305335;78,09579315;-2,985118397;-0,319221602;47,67672037;74,50216435;108,8246906;-4,60352598;-6,473794287;5,062612753;58,49495689;81,20250478;0,911343344;-0,106255631;-0,253641469;0,350266051;0,692441922;0,116753981;-0,149410065;0,682058359
3,592019631;53,54431143;78,88280697;118,4357275;-5,971616595;-1,556619175;6,380680703;57,36582043;78,0996392;-2,98466915;-0,321711095;47,67467586;74,50762768;108,8343847;-4,604226592;-6,478003096;5,070715027;58,49757402;81,20655737;0,910779776;-0,106249743;-0,25365482;0,350234247;0,69241714;0,116788743;-0,149424271;0,682075096
3,588747727;53,55043849;78,87885177;118,4241467;-5,969683027;-1,555121171;6,380069435;57,3593146;78,09836237;-2,984694963;-0,318709877;47,67513031;74,51284014;108,8443575;-4,604685801;-6,48245442;5,074660754;58,49024364;81,20501521;0,910937824;-0,106236988;-0,253655909;0,350216877;0,692416258;0,116827363;-0,149454388;0,682071133
3,581801556;53,55225509;78,87938665;118,406562;-5,97705344;-1,55440824;6,380420853;57,35054647;78,09417852;-2,985786653;-0,318041202;47,67490974;74,5166665;108,8401936;-4,602802772;-6,480336682;5,071786004;58,48194844;81,20275143;0,910760731;-0,106231599;-0,253663144;0,350212315;0,692423747;0,116856919;-0,149502695;0,682046727
3,574798479;53,5489913;78,88531817;118,3962165;-5,986082525;-1,557275087;6,381662993;57,33776121;78,0906074;-2,985685276;-0,319555248;47,66841222;74,51898257;108,8277035;-4,594585066;-6,475650716;5,065384135;58,46573683;81,19612367;0,909438172;-0,106226984;-0,25366126;0,350221381;0,692425825;0,116923522;-0,149557223;0,682038056
3,5992821;53,54175652;78,88939501;118,3995904;-5,964864072;-1,559073783;6,380862673;57,33412133;78,09071864;-2,988381217;-0,334065421;47,66003432;74,52339735;108,8194293;-4,593347036;-6,472810802;5,06103515;58,46200307;81,1967108;0,910530137;-0,106225453;-0,253671786;0,350216502;0,692403787;0,116995502;-0,149600725;0,682047338
3,617793946;53,53920928;78,88501639;118,4020026;-5,939146842;-1,559306452;6,375427381;57,33421269;78,09140657;-2,990677012;-0,344360548;47,6570961;74,52921059;108,8242709;-4,595460729;-6,47502315;5,060405771;58,46379941;81,19995913;0,910250183;-0,106238013;-0,253695024;0,350194646;0,692388163;0,117041299;-0,149629341;0,682049685
3,619769792;53,54007925;78,8774137;118,4020859;-5,935923865;-1,553100528;6,372940075;57,32238589;78,08630028;-2,990943211;-0,349313619;47,65545112;74,5364559;108,8338459;-4,599494959;-6,477802335;5,064677756;58,45190393;81,19594444;0,910632416;-0,106245038;-0,253710807;0,350185626;0,692375603;0,117095121;-0,149677846;0,682052966
3,620250343;53,53877301;78,88520889;118,4164779;-5,943114182;-1,550269151;6,380472108;57,31836305;78,08415646;-2,991441119;-0,355910406;47,6521696;74,53627776;108,8319682;-4,6043852;-6,480058788;5,068491837;58,44660842;81,19387886;0,912030638;-0,106255988;-0,253719808;0,350183237;0,692371161;0,117113114;-0,149694205;0,682056399
3,622767164;53,54174007;78,90569466;118,4322664;-5,954840326;-1,555010933;6,392340933;57,30973628;78,07994969;-2,991018553;-0,362326957;47,65249051;74,5392828;108,8121654;-4,613569587;-6,478946588;5,070825005;58,43704179;81,18998145;0,912320595;-0,106261975;-0,253726564;0,350188057;0,692369464;0,117150579;-0,149737288;0,682043432
3,589150121;53,55510388;78,9176909;118,4237268;-5,989793192;-1,558164861;6,395858665;57,29976724;78,07823279;-2,989238999;-0,359525826;47,65175284;74,54038272;108,7874525;-4,626813228;-6,465537738;5,083913819;58,42211273;81,18335001;0,911055364;-0,106274586;-0,253735859;0,350193727;0,692381591;0,117238769;-0,149791252;0,682027873
3,541370099;53,56900815;78,90904363;118,3984182;-6,029251005;-1,550993685;6,388998932;57,29736828;78,08015731;-2,98799024;-0,346767552;47,64321104;74,54258127;108,778449;-4,641245027;-6,441307366;5,10786296;58,4174391;81,18311495;0,911017153;-0,106300894;-0,253756869;0,350185676;0,692393412;0,117309151;-0,149821411;0,682011819
3,550143497;53,56665246;78,88966422;118,4126575;-6,020810293;-1,546381611;6,384017959;57,28934613;78,07726822;-2,989110125;-0,35031505;47,63629161;74,5433573;108,7865491;-4,637424022;-6,439776134;5,110498919;58,41073172;81,18188396;0,910909233;-0,106320056;-0,253769387;0,350185009;0,692393568;0,117337719;-0,149850937;0,682004635
3,557650832;53,56823175;78,90036677;118,4359606;-6,013426377;-1,546477492;6,392966004;57,2736132;78,07093867;-2,989651843;-0,351358479;47,62966014;74,54778305;108,7901617;-4,630590194;-6,43751153;5,114825541;58,39513357;81,17542004;0,90958095;-0,106334801;-0,253774907;0,350194088;0,692371184;0,117402182;-0,149907665;0,682012183
3,558559124;53,57765025;78,91354742;118,4363699;-6,01031492;-1,548658489;6,402490238;57,27027589;78,06967321;-2,989014792;-0,349524245;47,62566874;74,54876374;108,7866795;-4,62477086;-6,434708074;5,118383997;58,39096136;81,17284074;0,909574539;-0,106340459;-0,253776154;0,350202748;0,692366119;0,117415093;-0,149924363;0,682011119
3,553996234;53,59013639;78,9033466;118,4082456;-6,010443572;-1,551190827;6,400595659;57,25872797;78,06480038;-2,988722667;-0,342337303;47,62141162;74,55263372;108,7911273;-4,612760664;-6,428949355;5,116972749;58,3775975;81,16700581;0,90944879;-0,106354719;-0,253788107;0,350214497;0,692369953;0,117471501;-0,149993441;0,681985659
3,548986431;53,59465961;78,89420295;118,3839071;-6,013840102;-1,548413211;6,390615333;57,24280506;78,06001658;-2,987873752;-0,303933241;47,60656692;74,55718087;108,8213212;-4,578097977;-6,423397987;5,114953899;58,35772893;81,15987503;0,911616477;-0,106388433;-0,253824991;0,350217542;0,692368811;0,117605466;-0,150085111;0,681963543
3,544471965;53,58866636;78,90179996;118,3907361;-6,020158692;-1,545512706;6,384554167;57,23750517;78,058969;-2,988016151;-0,300592462;47,60237942;74,56123602;108,8423247;-4,576133775;-6,42369075;5,11524751;58,3525819;81,15839727;0,91116774;-0,106411609;-0,253844966;0,350221514;0,692368327;0,117631213;-0,150112099;0,681956572
3,540414917;53,57570256;78,91640191;118,4201957;-6,028887898;-1,547339224;6,391216006;57,22866031;78,05560847;-2,988835375;-0,298881842;47,59690587;74,56630957;108,8436122;-4,577691816;-6,426269927;5,118036334;58,34481406;81,1564271;0,910783104;-0,106424297;-0,253857414;0,350228152;0,692365301;0,117664677;-0,15014816;0,681949039
3,53723906;53,55921387;78,91833135;118,4432395;-6,03540787;-1,54748866;6,40032174;57,20960492;78,04823843;-2,989540688;-0,30007742;47,57777788;74,57646496;108,8268415;-4,579333972;-6,427998769;5,118210411;58,32618197;81,15072953;0,910051015;-0,106427127;-0,253860813;0,350243439;0,692343628;0,117751172;-0,150219604;0,681952907
3,531468365;53,54847847;78,91754573;118,4355688;-6,040535151;-1,545115408;6,402686795;57,20512291;78,04655286;-2,989404471;-0,297179561;47,54446817;74,58563501;108,8247246;-4,581164221;-6,429930027;5,117147385;58,32277223;81,15070584;0,910504969;-0,10642356;-0,253859602;0,350253436;0,692344628;0,117770135;-0,150240462;0,681946799
3,480997912;53,55222064;78,92584342;118,4039934;-6,077735801;-1,545436462;6,395318335;57,18573013;78,03866025;-2,989791921;-0,276430602;47,51899832;74,59194302;108,8614465;-4,565618023;-6,437427467;5,116778263;58,30086083;81,1414977;0,911388408;-0,106449379;-0,253892838;0,350257173;0,69237355;0,117914476;-0,150341229;0,681892043
3,476044357;53,55672542;78,93178814;118,396103;-6,078719147;-1,543420257;6,391068447;57,17323642;78,03455714;-2,990474348;-0,276120201;47,51936778;74,5980387;108,9088357;-4,560880996;-6,44061029;5,120580842;58,28784887;81,13644765;0,910503801;-0,106470014;-0,253912412;0,350265665;0,692377715;0,11797395;-0,150393558;0,681879049
3,48465129;53,56578342;78,92836669;118,3990125;-6,070079842;-1,539607749;6,393348789;57,17151052;78,034178;-2,990405807;-0,273938236;47,52954883;74,59659562;108,949883;-4,54625031;-6,436091506;5,11637008;58,28652423;81,13629363;0,910856963;-0,106479244;-0,2539255;0,350270925;0,69237888;0,117982236;-0,150401523;0,681876394
3,49582259;53,56460244;78,93234619;118,4036365;-6,055230444;-1,532318407;6,396492155;57,16452458;78,03071198;-2,99019859;-0,269980721;47,52975465;74,60182743;108,9737217;-4,526031714;-6,430631949;5,111185374;58,27972568;81,13320358;0,910785618;-0,106483423;-0,253930622;0,350278521;0,692374912;0,118009898;-0,150424021;0,681875613
3,503096796;53,55182617;78,93818285;118,40455;-6,04634722;-1,524513767;6,395869818;57,14971762;78,02412137;-2,989990698;-0,265952495;47,5247426;74,61366692;108,9774824;-4,513920631;-6,431515023;5,115554635;58,26474382;81,12724319;0,910551733;-0,106484965;-0,253930895;0,350292286;0,692362041;0,11807311;-0,150473777;0,681878543
3,588548646;53,53002157;78,94156065;118,4404408;-5,966650426;-1,532339117;6,393238813;57,14567256;78,02380107;-2,988272303;-0,367544018;47,5438834;74,61786711;108,9516472;-4,574610985;-6,439537845;5,122675974;58,25804344;81,12530285;0,919034863;-0,106505029;-0,253958257;0,350287036;0,692372751;0,118181622;-0,150500704;0,681853241
3,598828115;53,5215984;78,940624;118,4515829;-5,975612608;-1,539277594;6,396729825;57,11927594;78,01416295;-2,989937752;-0,376639774;47,54044482;74,6217822;108,9605995;-4,578464891;-6,446279565;5,12529231;58,22784539;81,11181404;0,915611366;-0,106530523;-0,25397916;0,350299531;0,692360649;0,118305495;-0,150603618;0,681843599
3,602517674;53,51830135;78,94596225;118,4593866;-5,988952003;-1,541008705;6,403988091;57,11540562;78,0126185;-2,990870818;-0,376389895;47,52428277;74,63133568;108,9744806;-4,582846731;-6,446435296;5,122632841;58,22233042;81,10905361;0,914728393;-0,106547268;-0,253992054;0,350309978;0,692359571;0,118327459;-0,150619342;0,681842519
3,605346764;53,51789993;78,94881324;118,4573851;-5,996468263;-1,540039266;6,401412804;57,11418756;78,01216903;-2,991677717;-0,375899832;47,50365899;74,64300959;108,9790434;-4,591529353;-6,442486917;5,118340733;58,22053221;81,10802937;0,914624491;-0,106560911;-0,253998721;0,350317834;0,692360532;0,1183357;-0,150625746;0,681840373
3,606508252;53,51820466;78,94155706;118,4496116;-6,003261919;-1,535968838;6,39051269;57,10525192;78,00826948;-2,991931707;-0,378896214;47,49483806;74,65319185;108,9732411;-4,600940469;-6,438777794;5,115905876;58,21163176;81,10463791;0,91477337;-0,106564423;-0,254000882;0,350328899;0,692353776;0,118379778;-0,150657102;0,681838523
3,630144567;53,51059123;78,93937182;118,4680861;-5,972166854;-1,548107105;6,384343572;57,08600365;78,00122441;-2,991616345;-0,434750375;47,51178415;74,65486255;108,9428044;-4,672847671;-6,409498025;5,14642485;58,1909794;81,0958588;0,916868911;-0,106579242;-0,254023637;0,350336338;0,692362532;0,118530339;-0,150736109;0,681805478
3,633119957;53,49836629;78,94308403;118,4883313;-5,962820936;-1,55305395;6,389599797;57,0765139;77,99745739;-2,992257767;-0,44273221;47,52724808;74,66183603;108,9346474;-4,690457625;-6,407370397;5,155807459;58,18077017;81,09096174;0,914631949;-0,106592189;-0,254044683;0,350342357;0,692369155;0,118588993;-0,150775575;0,681790047
3,631595134;53,48972306;78,94858908;118,5048666;-5,954705775;-1,558209694;6,393777544;57,05370974;77,98709225;-2,992468819;-0,44267678;47,54211507;74,67283916;108,9268592;-4,695106051;-6,40986249;5,158567061;58,15598963;81,07924929;0,911618307;-0,106600576;-0,25406409;0,350360236;0,692373976;0,118684046;-0,150873879;0,681762461
